ACCESSION,DISPLAY_NAME,DNA_URL,PEP_URL,GFF_URL
GCA_001299255.1,Phialophora attae str. CBS 131958 (GCA_001299255),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/phialophora_attae_gca_001299255/dna/Phialophora_attae_gca_001299255.ASM129925v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/phialophora_attae_gca_001299255/pep/Phialophora_attae_gca_001299255.ASM129925v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/phialophora_attae_gca_001299255/Phialophora_attae_gca_001299255.ASM129925v1.49.gff3.gz
GCA_001913855.2,Phlebia centrifuga str. FBCC195 (GCA_001913855),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/phlebia_centrifuga_gca_001913855/dna/Phlebia_centrifuga_gca_001913855.ASM191385v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/phlebia_centrifuga_gca_001913855/pep/Phlebia_centrifuga_gca_001913855.ASM191385v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/phlebia_centrifuga_gca_001913855/Phlebia_centrifuga_gca_001913855.ASM191385v2.49.gff3.gz
GCA_000832265.1,Phlebiopsis gigantea 11061_1 CR5-6 (GCA_000832265),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265/dna/Phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265.Phlgi1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265/pep/Phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265.Phlgi1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265/Phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265.Phlgi1.49.gff3.gz
GCA_000764455.1,Pichia kudriavzevii str. SD108 (GCA_000764455),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pichia_kudriavzevii_gca_000764455/dna/Pichia_kudriavzevii_gca_000764455.ASM76445v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pichia_kudriavzevii_gca_000764455/pep/Pichia_kudriavzevii_gca_000764455.ASM76445v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/pichia_kudriavzevii_gca_000764455/Pichia_kudriavzevii_gca_000764455.ASM76445v1.49.gff3.gz
GCA_001983325.1,Pichia kudriavzevii str. 129 (GCA_001983325),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_001983325/dna/Pichia_kudriavzevii_gca_001983325.ASM198332v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_001983325/pep/Pichia_kudriavzevii_gca_001983325.ASM198332v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_001983325/Pichia_kudriavzevii_gca_001983325.ASM198332v1.49.gff3.gz
GCA_002166775.1,Pichia kudriavzevii str. Ckrusei653 (GCA_002166775),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_002166775/dna/Pichia_kudriavzevii_gca_002166775.Cand_krus_Ckrusei653_V21.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_002166775/pep/Pichia_kudriavzevii_gca_002166775.Cand_krus_Ckrusei653_V21.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_002166775/Pichia_kudriavzevii_gca_002166775.Cand_krus_Ckrusei653_V21.49.gff3.gz
GCA_003054445.1,Pichia kudriavzevii str. CBS573 (GCA_003054445),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/pichia_kudriavzevii_gca_003054445/dna/Pichia_kudriavzevii_gca_003054445.ASM305444v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/pichia_kudriavzevii_gca_003054445/pep/Pichia_kudriavzevii_gca_003054445.ASM305444v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/pichia_kudriavzevii_gca_003054445/Pichia_kudriavzevii_gca_003054445.ASM305444v1.49.gff3.gz
GCA_001950575.1,Pichia membranifaciens str. KS47-1 (GCA_001950575),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_gca_001950575/dna/Pichia_membranifaciens_gca_001950575.P_membrenifaciens-1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_gca_001950575/pep/Pichia_membranifaciens_gca_001950575.P_membrenifaciens-1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pichia_membranifaciens_gca_001950575/Pichia_membranifaciens_gca_001950575.P_membrenifaciens-1.0.49.gff3.gz
GCA_001661235.1,Pichia membranifaciens NRRL Y-2026 (GCA_001661235),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_nrrl_y_2026_gca_001661235/dna/Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_nrrl_y_2026_gca_001661235/pep/Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pichia_membranifaciens_nrrl_y_2026_gca_001661235/Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.49.gff3.gz
GCA_000827315.1,Piloderma croceum F 1598 (GCA_000827315),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/piloderma_croceum_f_1598_gca_000827315/dna/Piloderma_croceum_f_1598_gca_000827315.Piloderma_croceum_F_1598_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/piloderma_croceum_f_1598_gca_000827315/pep/Piloderma_croceum_f_1598_gca_000827315.Piloderma_croceum_F_1598_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/piloderma_croceum_f_1598_gca_000827315/Piloderma_croceum_f_1598_gca_000827315.Piloderma_croceum_F_1598_v1.0.49.gff3.gz
GCA_002104945.1,Piromyces finnis (GCA_002104945),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_finnis_gca_002104945/dna/Piromyces_finnis_gca_002104945.Piromyces_sp._finnis_v3.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_finnis_gca_002104945/pep/Piromyces_finnis_gca_002104945.Piromyces_sp._finnis_v3.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_neocallimastigomycota1_collection/piromyces_finnis_gca_002104945/Piromyces_finnis_gca_002104945.Piromyces_sp._finnis_v3.0.49.gff3.gz
GCA_002157105.1,Piromyces sp. E2 (GCA_002157105),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_sp_e2_gca_002157105/dna/Piromyces_sp_e2_gca_002157105.PirspE2_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_sp_e2_gca_002157105/pep/Piromyces_sp_e2_gca_002157105.PirspE2_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_neocallimastigomycota1_collection/piromyces_sp_e2_gca_002157105/Piromyces_sp_e2_gca_002157105.PirspE2_v1.0.49.gff3.gz
GCA_000827275.1,Pisolithus microcarpus 441 (GCA_000827275),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_microcarpus_441_gca_000827275/dna/Pisolithus_microcarpus_441_gca_000827275.Pisolithus_microcarpus_441_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_microcarpus_441_gca_000827275/pep/Pisolithus_microcarpus_441_gca_000827275.Pisolithus_microcarpus_441_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/pisolithus_microcarpus_441_gca_000827275/Pisolithus_microcarpus_441_gca_000827275.Pisolithus_microcarpus_441_v1.0.49.gff3.gz
GCA_000827335.1,Pisolithus tinctorius Marx 270 (GCA_000827335),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_tinctorius_marx_270_gca_000827335/dna/Pisolithus_tinctorius_marx_270_gca_000827335.Pisolithus_tinctorius_Marx_270_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_tinctorius_marx_270_gca_000827335/pep/Pisolithus_tinctorius_marx_270_gca_000827335.Pisolithus_tinctorius_Marx_270_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/pisolithus_tinctorius_marx_270_gca_000827335/Pisolithus_tinctorius_marx_270_gca_000827335.Pisolithus_tinctorius_Marx_270_v1.0.49.gff3.gz
GCA_000697685.1,Pleurotus ostreatus PC15 (GCA_000697685),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pleurotus_ostreatus_pc15_gca_000697685/dna/Pleurotus_ostreatus_pc15_gca_000697685.PleosPC15_2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/pleurotus_ostreatus_pc15_gca_000697685/pep/Pleurotus_ostreatus_pc15_gca_000697685.PleosPC15_2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/pleurotus_ostreatus_pc15_gca_000697685/Pleurotus_ostreatus_pc15_gca_000697685.PleosPC15_2.49.gff3.gz
GCA_000827205.1,Plicaturopsis crispa FD-325 SS-3 (GCA_000827205),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/plicaturopsis_crispa_fd_325_ss_3_gca_000827205/dna/Plicaturopsis_crispa_fd_325_ss_3_gca_000827205.Plicr1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/plicaturopsis_crispa_fd_325_ss_3_gca_000827205/pep/Plicaturopsis_crispa_fd_325_ss_3_gca_000827205.Plicr1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/plicaturopsis_crispa_fd_325_ss_3_gca_000827205/Plicaturopsis_crispa_fd_325_ss_3_gca_000827205.Plicr1.49.gff3.gz
GCA_001477545.1,Pneumocystis carinii B80 (GCA_001477545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_carinii_b80_gca_001477545/dna/Pneumocystis_carinii_b80_gca_001477545.Pneu_cari_B80_V3.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_carinii_b80_gca_001477545/pep/Pneumocystis_carinii_b80_gca_001477545.Pneu_cari_B80_V3.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pneumocystis_carinii_b80_gca_001477545/Pneumocystis_carinii_b80_gca_001477545.Pneu_cari_B80_V3.49.gff3.gz
GCA_001477535.1,Pneumocystis jirovecii RU7 (GCA_001477535),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_jirovecii_ru7_gca_001477535/dna/Pneumocystis_jirovecii_ru7_gca_001477535.Pneu_jiro_RU7_V2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_jirovecii_ru7_gca_001477535/pep/Pneumocystis_jirovecii_ru7_gca_001477535.Pneu_jiro_RU7_V2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pneumocystis_jirovecii_ru7_gca_001477535/Pneumocystis_jirovecii_ru7_gca_001477535.Pneu_jiro_RU7_V2.49.gff3.gz
GCA_000349005.2,Pneumocystis murina B123 (GCA_000349005),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pneumocystis_murina_b123_gca_000349005/dna/Pneumocystis_murina_b123_gca_000349005.Pneumo_murina_B123_V4.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pneumocystis_murina_b123_gca_000349005/pep/Pneumocystis_murina_b123_gca_000349005.Pneumo_murina_B123_V4.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/pneumocystis_murina_b123_gca_000349005/Pneumocystis_murina_b123_gca_000349005.Pneumo_murina_B123_V4.49.gff3.gz
GCA_001653235.2,Pochonia chlamydosporia 170 (GCA_001653235),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pochonia_chlamydosporia_170_gca_001653235/dna/Pochonia_chlamydosporia_170_gca_001653235.ASM165323v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pochonia_chlamydosporia_170_gca_001653235/pep/Pochonia_chlamydosporia_170_gca_001653235.ASM165323v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pochonia_chlamydosporia_170_gca_001653235/Pochonia_chlamydosporia_170_gca_001653235.ASM165323v2.49.gff3.gz
GCA_000226545.1,Podospora anserina S mat+ (GCA_000226545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/podospora_anserina_s_mat__gca_000226545/dna/Podospora_anserina_s_mat__gca_000226545.ASM22654v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/podospora_anserina_s_mat__gca_000226545/pep/Podospora_anserina_s_mat__gca_000226545.ASM22654v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/podospora_anserina_s_mat__gca_000226545/Podospora_anserina_s_mat__gca_000226545.ASM22654v1.49.gff3.gz
GCA_002573605.1,Polytolypa hystricis UAMH7299 (GCA_002573605),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/polytolypa_hystricis_uamh7299_gca_002573605/dna/Polytolypa_hystricis_uamh7299_gca_002573605.Poly_hyst_7299_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/polytolypa_hystricis_uamh7299_gca_002573605/pep/Polytolypa_hystricis_uamh7299_gca_002573605.Poly_hyst_7299_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/polytolypa_hystricis_uamh7299_gca_002573605/Polytolypa_hystricis_uamh7299_gca_002573605.Poly_hyst_7299_V1.49.gff3.gz
GCA_000006255.1,Postia placenta Mad-698-R (GCA_000006255),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_gca_000006255/dna/Postia_placenta_mad_698_r_gca_000006255.Postia_placenta_V1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_gca_000006255/pep/Postia_placenta_mad_698_r_gca_000006255.Postia_placenta_V1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_gca_000006255/Postia_placenta_mad_698_r_gca_000006255.Postia_placenta_V1.0.49.gff3.gz
GCA_002117355.1,Postia placenta MAD-698-R-SB12 (GCA_002117355),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_sb12_gca_002117355/dna/Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_sb12_gca_002117355/pep/Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_sb12_gca_002117355/Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.49.gff3.gz
GCA_002105105.1,Protomyces lactucaedebilis str. 12-1054 (GCA_002105105),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/protomyces_lactucaedebilis_gca_002105105/dna/Protomyces_lactucaedebilis_gca_002105105.Prola1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota4_collection/protomyces_lactucaedebilis_gca_002105105/pep/Protomyces_lactucaedebilis_gca_002105105.Prola1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota4_collection/protomyces_lactucaedebilis_gca_002105105/Protomyces_lactucaedebilis_gca_002105105.Prola1.49.gff3.gz
GCA_000340215.1,Pseudocercospora fijiensis CIRAD86 (GCA_000340215),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pseudocercospora_fijiensis_cirad86_gca_000340215/dna/Pseudocercospora_fijiensis_cirad86_gca_000340215.Mycfi2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pseudocercospora_fijiensis_cirad86_gca_000340215/pep/Pseudocercospora_fijiensis_cirad86_gca_000340215.Mycfi2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/pseudocercospora_fijiensis_cirad86_gca_000340215/Pseudocercospora_fijiensis_cirad86_gca_000340215.Mycfi2.49.gff3.gz
GCA_001578225.1,Pseudocercospora musae str. CBS 116634 (GCA_001578225),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudocercospora_musae_gca_001578225/dna/Pseudocercospora_musae_gca_001578225.ASM157822v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudocercospora_musae_gca_001578225/pep/Pseudocercospora_musae_gca_001578225.ASM157822v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pseudocercospora_musae_gca_001578225/Pseudocercospora_musae_gca_001578225.ASM157822v1.49.gff3.gz
GCA_000184105.1,Pseudogymnoascus destructans 20631-21 (GCA_000184105),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pseudogymnoascus_destructans_20631_21_gca_000184105/dna/Pseudogymnoascus_destructans_20631_21_gca_000184105.Geom_destructans_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/pseudogymnoascus_destructans_20631_21_gca_000184105/pep/Pseudogymnoascus_destructans_20631_21_gca_000184105.Geom_destructans_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/pseudogymnoascus_destructans_20631_21_gca_000184105/Pseudogymnoascus_destructans_20631_21_gca_000184105.Geom_destructans_V1.49.gff3.gz
GCA_001641265.1,Pseudogymnoascus destructans (GCA_001641265),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_destructans_gca_001641265/dna/Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_destructans_gca_001641265/pep/Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pseudogymnoascus_destructans_gca_001641265/Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.49.gff3.gz
GCA_001662645.1,Pseudogymnoascus sp. 03VT05 (GCA_001662645),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_03vt05_gca_001662645/dna/Pseudogymnoascus_sp_03vt05_gca_001662645.ASM166264v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_03vt05_gca_001662645/pep/Pseudogymnoascus_sp_03vt05_gca_001662645.ASM166264v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pseudogymnoascus_sp_03vt05_gca_001662645/Pseudogymnoascus_sp_03vt05_gca_001662645.ASM166264v1.49.gff3.gz
GCA_001662605.1,Pseudogymnoascus sp. 05NY08 (GCA_001662605),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_05ny08_gca_001662605/dna/Pseudogymnoascus_sp_05ny08_gca_001662605.ASM166260v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_05ny08_gca_001662605/pep/Pseudogymnoascus_sp_05ny08_gca_001662605.ASM166260v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/pseudogymnoascus_sp_05ny08_gca_001662605/Pseudogymnoascus_sp_05ny08_gca_001662605.ASM166260v1.49.gff3.gz
